temperature,co2,time,humidity,motion,person_count,light
226,580,1513348274084980824,32,0,13,67
226,579,1513348334092498409,32,2,13,67
226,588,1513348394084838612,32,0,13,67
226,579,1513348454074263681,32,2,13,68
226,582,1513348514080100738,32,2,13,69
226,584,1513348574068512528,32,1,13,67
226,591,1513348634064347043,32,2,13,66
225,586,1513348694065431605,32,0,13,65
226,579,1513348754061534160,32,1,13,65
226,576,1513348814206350451,33,0,13,64
226,577,1513348874050906914,33,2,13,65
226,571,1513348934043401567,32,1,13,63
226,581,1513348994047492632,33,2,13,63
226,567,1513349054054682984,33,0,13,63
226,566,1513349114039127711,33,0,13,63
226,567,1513349174027773536,33,1,12,64
226,565,1513349234051500585,33,0,12,64
226,552,1513349294034767563,33,2,13,64
226,544,1513349354025577156,33,1,13,66
226,548,1513349414016320535,33,0,13,64
226,546,1513349474016098909,33,0,13,64
226,559,1513349534011542676,33,2,13,65
226,556,1513349594020393804,33,1,13,64
226,550,1513349654018640408,33,2,13,64
225,554,1513349714000018397,32,2,13,64
226,552,1513349774044634905,33,1,13,64
226,541,1513349833986947060,33,2,13,65
226,543,1513349893986674881,32,1,12,67
226,546,1513349953987018675,32,2,12,67
226,541,1513350013983742680,32,1,12,68
226,552,1513350073983386650,32,3,12,69
226,554,1513350133977448645,32,0,12,69
226,536,1513350193977903233,32,1,12,69
226,534,1513350253978395505,32,2,12,69
226,537,1513350313966842923,32,0,11,69
226,531,1513350373964757874,32,1,11,68
226,522,1513350433963407490,32,0,11,69
226,526,1513350493959009632,32,0,11,68
226,537,1513350554513897873,32,0,11,68
226,513,1513350613941752721,32,0,11,69
226,506,1513350673943308686,32,0,11,69
226,504,1513350733939564796,32,2,11,69
226,500,1513350793935221713,32,0,11,69
226,506,1513350853927330098,32,1,11,68
226,520,1513350913946294421,32,0,11,69
226,506,1513350973928839334,32,0,11,68
226,495,1513351033919311605,32,0,11,69
227,497,1513351093922141905,32,2,11,69
226,504,1513351153940527661,31,0,11,68
227,486,1513351213906558269,32,2,11,68
226,503,1513351273904450312,32,1,11,68
226,502,1513351333943453297,32,0,11,68
226,502,1513351393899123118,31,2,11,67
226,494,1513351453900814513,31,0,11,68
226,508,1513351513895779321,32,1,11,68
226,527,1513351573893738449,32,2,11,68
226,551,1513351633886897054,32,1,11,68
226,561,1513351693879083650,32,2,11,67
226,583,1513351753877818109,32,0,11,67
225,582,1513351813879205968,33,0,11,67
225,590,1513351873872958535,33,0,11,67
224,600,1513351933866866684,33,1,11,67
224,593,1513351993869534091,33,0,11,67
224,610,1513352053952321471,33,0,11,66
224,609,1513352113855642286,33,2,11,66
224,626,1513352173856706080,33,1,11,67
224,632,1513352233860868966,33,0,10,67
223,624,1513352293857252463,33,0,10,67
224,619,1513352353864820737,33,0,10,67
223,609,1513352413848274656,33,2,10,67
223,622,1513352473830749659,33,1,10,67
223,609,1513352533829628344,33,0,10,66
222,610,1513352593837739345,33,0,10,67
223,594,1513352653823092826,33,2,10,67
222,591,1513352713840274044,33,0,10,67
223,615,1513352773814547485,33,0,10,66
222,623,1513352833819240008,33,0,10,66
222,599,1513352893810079459,33,1,10,67
222,605,1513352953809003560,33,2,10,67
222,608,1513353013813028318,34,0,10,67
222,598,1513353073796260633,34,1,10,67
222,614,1513353133802215725,33,2,10,67
222,599,1513353193798403992,33,0,10,67
221,592,1513353253800088888,34,0,10,66
221,595,1513353313788230711,34,0,10,67
221,592,1513353373785978642,34,0,10,67
221,593,1513353433792261288,34,1,10,66
221,594,1513353493833156021,34,0,10,66
221,584,1513353553774931531,34,0,9,67
221,607,1513353613768878290,34,0,9,67
221,599,1513353673772056849,34,0,9,67
220,574,1513353733771908759,34,0,9,66
221,575,1513353793760227427,33,0,9,67
221,578,1513353853762448137,33,2,9,67
221,579,1513353913758513155,33,0,9,67
220,575,1513353973752521107,33,0,9,67
221,565,1513354033739326770,33,1,9,67
220,561,1513354093744271302,33,2,9,66
220,569,1513354153739053047,33,0,9,67
221,567,1513354213736639975,33,1,9,66
220,566,1513354273724628519,33,2,9,68
220,568,1513354333725648758,33,1,9,69
220,570,1513354393718583822,33,2,9,69
220,575,1513354453780452200,33,1,8,71
220,570,1513354513719498035,33,2,8,71
220,571,1513354573714479078,33,0,8,71
220,565,1513354633712977181,33,1,8,71
220,555,1513354693708049600,33,2,8,71
220,554,1513354753708845093,33,0,8,71
220,549,1513354813696785257,33,0,8,71
219,547,1513354873695701772,33,1,8,70
219,539,1513354933687094551,33,2,8,70
220,553,1513354993685019807,33,2,8,69
219,559,1513355053683945082,33,0,8,69
219,560,1513355113706175028,33,1,8,70
220,573,1513355173811951858,33,0,8,70
219,552,1513355233671398257,33,2,8,70
220,554,1513355293669819670,33,1,6,73
219,541,1513355353666898410,33,2,6,75
219,539,1513355413685713914,33,0,6,75
220,531,1513355473660069848,33,0,6,74
219,530,1513355533658776637,33,0,6,74
219,521,1513355593653440047,33,0,6,74
219,533,1513355653645347152,33,0,6,74
219,529,1513355713648754193,33,0,6,74
219,537,1513355773650453228,33,0,6,75
219,516,1513355833642299618,33,0,6,75
219,507,1513355893638299192,33,0,6,75
219,504,1513355953632464766,33,0,6,75
219,508,1513356013634387192,33,0,6,75
219,496,1513356073641400428,33,0,6,75
219,489,1513356133649292934,33,0,6,74
219,502,1513356193613829898,33,1,6,75
219,485,1513356253609104272,33,0,6,73
219,483,1513356313610597043,33,0,6,75
219,471,1513356373611718535,33,0,6,75
219,474,1513356433603445945,33,0,6,75
218,463,1513356493595574551,33,0,6,75
219,470,1513356553596083575,33,0,6,75
219,464,1513356613586569387,33,0,6,75
219,443,1513356673591391688,33,2,6,75
218,446,1513356733586417092,33,1,6,75
218,452,1513356793580365336,33,2,6,76
218,443,1513356853576234720,33,0,6,76
218,462,1513356913579701282,33,0,6,75
219,449,1513356973564953944,33,1,6,75
219,438,1513357033567725520,33,0,6,76
218,447,1513357093563428752,32,0,6,76
219,454,1513357153597612065,33,0,6,76
218,448,1513357213552843734,33,0,6,76
218,432,1513357273559891213,32,2,6,76
218,444,1513357333552217054,33,1,6,76
218,427,1513357393546579555,32,0,6,76
218,431,1513357453541599938,32,0,6,76
218,428,1513357513543613093,32,0,6,76
218,432,1513357573532268764,32,0,6,76
218,423,1513357633535527347,32,0,6,76
218,426,1513357693533218777,32,0,6,76
218,418,1513357753525484231,32,0,6,76
218,424,1513357813520526887,32,0,6,76
218,415,1513357873526518625,32,0,6,76
218,412,1513357933521801377,32,0,6,77
218,416,1513357993540574767,32,0,6,77
218,412,1513358053600801086,32,0,6,77
217,416,1513358113504449993,32,0,6,77
217,426,1513358173504183192,32,0,6,77
217,411,1513358233501587550,32,0,6,76
217,404,1513358293485737392,32,0,6,77
217,411,1513358353485614114,32,0,6,76
217,402,1513358413488332712,32,0,6,76
217,422,1513358473485540566,32,0,6,76
217,408,1513358533545712184,32,0,6,76
217,409,1513358593471912047,32,0,6,76
217,415,1513358653469089499,32,0,6,76
216,406,1513358713584252537,32,0,6,76
217,406,1513358773461152602,32,0,6,76
216,413,1513358833461287094,32,0,6,76
213,408,1513360813338405820,32,1,0,81
213,391,1513360873342499383,32,0,0,81
212,376,1513360933339671290,32,0,0,81
213,398,1513360993333899591,32,0,0,81
213,380,1513361053335443234,32,0,0,81
212,379,1513361113330663330,32,0,0,81
212,377,1513361173316982033,32,0,0,81
212,384,1513361233323172955,32,0,0,81
212,385,1513361293320680731,32,0,0,81
212,373,1513361353309758210,32,0,0,81
212,376,1513361413310351339,32,0,0,81
212,366,1513361473308229838,32,0,0,81
212,385,1513361533303956926,32,0,0,81
212,365,1513361593301130284,32,0,0,81
211,369,1513361653289823306,32,0,0,81
211,376,1513361713292724560,32,0,0,81
211,380,1513361773287526056,32,0,0,81
210,365,1513361833282659745,32,0,0,81
211,372,1513361893280749732,32,0,0,81
211,371,1513361953276136208,32,0,0,81
210,371,1513362013279405842,32,0,0,81
211,374,1513362073264551805,32,0,0,81
211,367,1513362133265891663,32,0,0,81
210,378,1513362193264607341,32,0,0,81
210,374,1513362253444471046,32,0,0,81
210,377,1513362313439104887,32,0,0,80
210,372,1513362373445955605,32,0,0,80
209,370,1513362433430602895,32,0,0,80
210,368,1513362493429669704,32,0,0,80
209,374,1513362553455423820,32,0,0,80
209,378,1513362613570472167,32,0,0,80
208,374,1513362673519778257,33,0,0,80
209,372,1513362733424963107,33,0,0,80
208,381,1513362793534084623,32,0,0,80
208,382,1513362853409274931,33,0,0,80
208,381,1513362913409265287,33,0,0,80
208,372,1513362973411486445,33,0,0,80
208,369,1513363033393073644,33,0,0,80
208,375,1513363093456241940,33,0,0,80
207,367,1513363153394606544,33,0,0,80
207,374,1513363213408212216,33,0,0,80
207,373,1513363273390250185,33,0,0,80
207,372,1513363333383709262,33,0,0,80
207,374,1513363393381320490,33,0,0,80
206,383,1513363453377793391,33,0,0,80
206,374,1513363513372098576,33,0,0,80
206,373,1513363573373475316,33,0,0,80
206,371,1513363633371825017,33,0,0,80
206,377,1513363693361268103,33,0,0,80
206,374,1513363753362748547,33,0,0,80
206,375,1513363813383219928,33,0,0,80
206,374,1513363873395701523,33,0,0,80
206,375,1513363933353511538,33,0,0,80
206,369,1513363993342163520,33,0,0,80
205,368,1513364053334654371,33,0,0,80
205,375,1513364113540653727,33,0,0,80
205,371,1513364173328481322,33,0,0,80
205,377,1513364233332261627,33,0,0,80
205,380,1513364293385469235,33,0,0,80
205,378,1513364353316432636,33,0,0,80
205,379,1513414630343705724,32,0,1,8
205,377,1513414690353980116,32,1,1,44
205,391,1513414750327699222,32,2,1,69
205,392,1513414810329322173,33,0,1,82
205,400,1513414870326528543,33,1,1,86
205,388,1513414930322958906,33,0,1,90
206,387,1513414990318698972,33,0,1,92
205,396,1513415050324072984,33,0,1,92
205,390,1513415110315008361,33,0,1,91
206,386,1513415170310741738,33,0,1,91
205,390,1513415230302227598,33,0,1,89
205,406,1513415290299177004,33,0,1,88
206,388,1513415350316257001,33,0,1,87
206,386,1513415410294386644,32,0,1,87
206,389,1513415470290304557,32,0,1,86
206,394,1513415530286154476,32,0,1,86
206,395,1513415590283976852,32,0,1,86
206,391,1513415650279626142,33,0,1,86
206,397,1513415710282847619,32,0,1,86
206,391,1513415770291261186,32,0,1,86
206,395,1513415830292192653,32,0,1,88
207,396,1513415950265699128,32,0,1,92
206,383,1513416010271265795,32,0,1,94
206,381,1513416070256413477,32,0,1,98
207,382,1513416132259106724,32,0,1,101
206,391,1513416190248791998,32,0,1,101
207,389,1513416250248070193,32,0,1,100
207,399,1513416310237452328,32,0,1,97
207,396,1513416370234497076,32,0,1,96
207,384,1513416430239037279,32,0,1,96
207,386,1513416490233629866,32,0,1,98
206,383,1513416550230210421,32,0,1,101
207,393,1513416670223605125,32,0,1,108
207,393,1513416730221623882,32,0,1,112
207,392,1513416790207796589,32,0,1,115
207,393,1513416850212809756,32,0,1,117
207,381,1513416910205791513,32,0,1,120
207,391,1513416970201244046,32,0,1,122
207,380,1513417030205778443,32,0,1,123
207,383,1513417090198071649,32,0,1,127
208,382,1513417150185089119,32,0,1,130
207,387,1513417210195020283,32,0,1,133
207,393,1513417270179908378,32,0,1,133
208,383,1513417330178867993,32,0,1,132
207,379,1513417390192474457,32,0,1,130
207,384,1513417450172889741,32,0,1,127
207,389,1513417510169051507,32,0,1,123
208,390,1513417570168695937,32,0,1,122
207,376,1513417630162882800,32,0,1,121
207,389,1513417690162884522,32,0,1,122
208,399,1513417750152077015,32,0,1,121
207,388,1513417810152403593,32,0,1,123
207,392,1513417870152544371,32,0,1,124
208,391,1513417930144989412,32,2,1,128
207,382,1513417990141489422,32,0,1,128
208,397,1513418050145969669,32,0,1,130
208,382,1513418110140016291,32,0,1,135
208,391,1513418170135937701,32,0,1,138
208,384,1513422129893000549,32,0,0,42
208,384,1513422189893061952,32,0,0,33
208,378,1513422249886817599,32,0,0,27
208,378,1513422309885887345,32,0,0,20
208,373,1513422369895543532,32,0,0,22
208,365,1513422429875655014,32,0,0,29
208,377,1513422489880337383,32,0,0,32
208,372,1513422549865692950,32,0,0,39
207,375,1513422609865288031,32,0,0,41
207,363,1513422669872998440,32,0,0,45
207,366,1513422729868160769,32,0,0,40
207,375,1513422789868279358,32,0,0,34
207,367,1513422849867102944,32,0,0,37
207,363,1513422909853574552,32,0,0,46
207,370,1513422969852872075,32,0,0,32
207,369,1513423029852412104,32,0,0,17
207,364,1513423089843595357,32,0,0,15
207,356,1513423149843454164,32,0,0,18
207,364,1513423209831716479,32,0,0,23
207,360,1513423269832343399,32,0,0,22
207,362,1513423329828790503,32,0,0,25
207,361,1513423389824023998,32,0,0,25
207,369,1513423449842751329,32,0,0,31
207,361,1513423509814275770,32,0,0,31
207,356,1513423629804327892,32,0,0,35
206,357,1513423689838554510,32,0,0,34
206,361,1513423749803630839,32,0,0,29
206,358,1513423809802097712,32,0,0,24
207,363,1513423869791109405,32,0,0,26
206,350,1513423929786949704,32,0,0,32
207,361,1513423989785773381,32,0,0,35
206,359,1513424049780289679,32,0,0,37
206,365,1513424109773557457,32,0,0,41
206,367,1513424169778614037,32,0,0,43
206,364,1513424229772918862,32,0,0,39
206,352,1513424289767877018,32,0,0,35
205,370,1513424349764428701,32,0,0,28
206,370,1513424409766505688,32,0,0,22
206,366,1513424469759693238,32,0,0,20
206,369,1513424529748594434,32,2,0,70
206,375,1513424589754994599,32,0,1,83
206,373,1513424649740927909,33,0,1,92
205,384,1513424709753792758,33,0,1,98
206,384,1513424769737748741,33,0,1,105
206,370,1513424829736083076,33,0,1,108
206,374,1513424889736528041,33,0,1,105
206,376,1513424949731252268,33,0,1,107
206,374,1513425009725812212,33,0,1,114
207,377,1513425069724604646,33,0,1,122
206,379,1513425129723828707,33,0,1,129
206,377,1513425189713846298,33,0,1,134
207,386,1513425309703826456,33,0,1,152
207,381,1513425369705429766,33,0,1,149
206,380,1513425429698332369,33,0,1,154
207,384,1513425489694450036,33,0,1,151
207,381,1513425549698123414,33,0,1,150
207,386,1513425609683404268,33,0,1,154
207,381,1513425669693894989,33,0,1,167
207,375,1513425729684308589,33,0,1,154
207,381,1513425789677074648,33,0,1,140
207,386,1513425849673260498,33,0,1,137
207,388,1513425909680702605,33,1,1,143
207,391,1513425969668536664,33,0,1,166
207,381,1513426029719387480,33,0,1,160
207,388,1513426089664950004,33,0,1,151
207,386,1513426149661745526,33,0,1,143
207,392,1513426209649285423,33,0,1,140
207,381,1513426269652157709,33,0,1,135
207,381,1513426329640054097,33,0,1,122
207,376,1513426389639138268,33,0,1,115
208,381,1513426449641086073,33,0,1,111
207,381,1513426509632404978,32,0,1,105
207,379,1513426569631829895,33,0,1,102
207,382,1513426629630583713,33,0,1,96
207,383,1513426689627490630,32,0,1,93
207,375,1513426749614688387,33,0,1,92
208,378,1513426809615690584,32,0,1,96
208,393,1513426989602328283,33,0,1,103
208,385,1513427049604325096,33,0,1,104
207,384,1513427109596205994,32,0,1,106
208,388,1513427169591131526,32,0,1,105
208,384,1513427229591051642,32,0,1,106
208,388,1513427289607353237,33,0,1,109
208,381,1513427349590580964,32,0,1,114
207,393,1513427409589388488,32,0,1,121
207,388,1513427469579054691,32,0,1,127
208,392,1513427529572044784,32,0,1,128
207,390,1513427589570399946,32,0,1,129
208,382,1513427649574142212,33,0,1,133
208,392,1513427709569989845,32,2,1,133
207,384,1513427769564292987,32,0,1,135
208,375,1513427829553475091,32,0,1,134
207,384,1513428009540454664,32,0,1,127
208,390,1513428069542570976,32,0,1,128
208,381,1513428129542983114,32,0,1,126
208,437,1513431069368550531,33,0,3,109
208,433,1513431129372194124,33,1,3,107
208,444,1513431189365265825,33,0,3,105
209,433,1513431249350030361,33,0,3,102
207,428,1513431309355242316,33,0,3,103
208,435,1513431369344021932,33,0,3,104
208,444,1513431609333707743,33,0,3,119
208,429,1513431669331073574,33,0,3,120
208,423,1513431729323416690,33,0,3,123
208,418,1513431789317803111,33,0,3,125
209,424,1513431849327008225,33,0,3,128
208,416,1513431909310986721,33,0,3,130
209,435,1513431969315496755,33,0,3,127
208,434,1513432029306438629,33,0,3,129
208,426,1513432089298782728,33,2,3,127
209,431,1513432149297503731,33,0,3,130
208,443,1513432209301721554,33,0,3,131
208,425,1513432269292358160,33,1,3,131
209,434,1513432329295254618,33,0,3,128
208,435,1513432389299016460,33,0,3,129
209,438,1513432449284162444,33,0,3,127
209,445,1513432509281862184,33,0,3,124
209,436,1513432569286065020,33,0,3,120
209,432,1513432629277865719,33,0,3,119
209,450,1513432689266548590,33,2,3,119
209,441,1513432749266706340,33,0,3,119
209,439,1513432809256050510,33,0,3,118
209,439,1513432869254119926,33,0,3,116
209,443,1513432929250150969,33,0,3,117
208,434,1513433049260470609,33,2,3,116
209,444,1513433109243474253,33,0,3,113
209,431,1513433169243206524,33,1,3,111
209,423,1513433289230532100,33,0,3,101
209,430,1513433349229594634,33,2,3,94
209,432,1513433409227816453,33,0,3,88
208,429,1513433469220529586,33,0,3,85
209,414,1513433529226084135,33,0,3,84
208,416,1513433589213948569,33,0,3,82
208,422,1513433649212173614,33,0,3,81
209,423,1513433769201674858,33,2,3,80
209,421,1513433829204744312,33,0,3,81
208,443,1513433889216257325,33,0,3,82
208,439,1513433949197649564,33,0,3,83
209,427,1513434009187861421,33,0,3,82
209,437,1513434069191291654,33,1,3,82
209,439,1513434129183603960,33,0,3,83
209,442,1513434189395142130,33,0,3,81
209,437,1513434249174743599,33,0,3,80
209,449,1513434309171592805,33,0,3,80
208,445,1513434369174766199,33,0,3,81
209,438,1513434429165191290,33,0,3,81
208,436,1513434489157427659,33,2,3,81
209,425,1513434549158976597,33,1,3,83
209,432,1513434609149885186,33,0,3,85
209,439,1513442648680752418,33,0,1,79
210,423,1513442708681882302,32,0,1,79
210,423,1513442768672826533,32,0,1,79
210,433,1513442828668253334,32,0,1,79
209,419,1513442888668847178,32,0,1,79
209,423,1513442948656713979,32,0,1,79
209,414,1513443008660810777,32,0,1,79
209,418,1513443068648784685,32,0,1,79
209,418,1513443128643233445,32,0,1,79
210,414,1513443188640136289,32,0,1,79
209,423,1513443248654850661,32,0,1,79
209,411,1513443308640338034,32,1,1,79
209,421,1513443368636415518,32,0,1,79
209,423,1513443428632984870,32,0,1,79
209,420,1513443488629395832,32,0,1,79
209,413,1513443548626221775,32,0,1,79
209,408,1513443608625412630,32,0,1,79
209,412,1513443728625536115,32,0,1,79
209,407,1513443788608350162,32,0,1,79
208,420,1513443848608622412,32,0,1,79
209,405,1513443908605950964,32,0,1,79
209,419,1513443968594664074,32,0,1,79
209,409,1513444028599158419,32,0,1,79
209,411,1513444088587811949,33,0,1,79
209,406,1513444148585214803,32,0,1,79
208,405,1513444208640802740,32,0,1,79
209,414,1513444268581569558,32,0,1,79
208,401,1513444328576200384,32,0,1,79
209,413,1513444388573700828,32,0,1,79
209,409,1513444448579234065,32,0,1,79
209,410,1513444508565424342,32,2,1,80
209,415,1513444568560448769,32,0,1,80
208,411,1513444628564321472,32,0,1,79
209,405,1513444688543006275,32,0,1,79
209,406,1513444748549989526,33,0,1,80
209,406,1513444808554048759,33,0,1,79
