temperature,humidity,time,motion,light,person_count,co2
216,44,1513264238338841863,0,1,8,1569
216,44,1513264418240467216,0,1,11,1565
216,44,1513264478243612818,0,1,11,1574
216,44,1513264538286733235,0,1,11,1581
216,44,1513264598232831258,0,1,11,1568
216,44,1513264658226920369,0,1,11,1554
216,44,1513264718231026538,0,1,11,1554
216,44,1513264778222018065,0,1,11,1555
216,44,1513264838217216504,0,1,11,1555
217,43,1513264898219486130,0,1,11,1538
217,44,1513264958214272560,0,1,11,1541
216,43,1513265018220100167,0,1,11,1535
217,44,1513265078218436225,0,1,11,1529
217,43,1513265138199134804,0,1,11,1517
217,43,1513265198202427478,0,1,11,1506
217,43,1513265258193796693,0,1,11,1519
217,43,1513265318192184325,0,1,11,1523
217,43,1513265378195581589,0,1,11,1517
217,43,1513265438189341438,0,1,11,1511
217,43,1513265498178720385,0,1,11,1493
217,43,1513265558183972265,0,1,11,1488
217,43,1513265618208107094,0,1,11,1465
217,43,1513265678181114485,0,1,11,1478
217,43,1513265738169581680,0,1,11,1470
217,43,1513265798161935115,0,1,11,1474
217,43,1513265858162212511,0,1,11,1448
217,43,1513265918168684484,0,1,10,1451
217,43,1513265978214795961,0,1,10,1449
217,43,1513266038161120746,0,1,10,1459
217,43,1513266098152083878,0,1,10,1456
217,43,1513266158150668002,0,1,10,1467
217,43,1513266218193171827,0,1,10,1463
217,43,1513266278134651522,0,1,10,1454
217,43,1513266338131346397,0,1,10,1471
217,43,1513266398138865821,0,1,10,1452
217,43,1513266458134834024,0,1,10,1440
217,42,1513266518133912110,0,1,10,1423
217,42,1513266578131271557,0,1,10,1418
217,42,1513266638114330574,0,1,10,1396
217,42,1513266698117333592,0,1,10,1389
217,42,1513266758111898964,0,1,10,1393
217,42,1513266818112074378,0,1,10,1402
217,42,1513266878109357759,0,1,10,1402
217,42,1513266938103195511,0,1,10,1378
217,42,1513266998096243707,0,1,10,1386
217,42,1513267058094366355,0,1,10,1392
217,42,1513267118094007632,0,1,10,1376
217,42,1513267178089174895,0,1,10,1368
217,42,1513267238078386042,0,1,10,1361
217,42,1513267298079073698,0,1,10,1365
217,42,1513267358081929911,0,1,10,1355
216,42,1513267418075511298,0,1,10,1341
217,42,1513267478072058344,0,1,10,1355
217,42,1513267538072282080,0,1,10,1356
216,42,1513267598068422177,0,1,10,1341
217,42,1513267658052965633,0,1,10,1313
217,42,1513267718054677274,0,1,10,1336
217,42,1513267778051476600,0,1,10,1330
217,42,1513267838045528431,0,1,10,1338
217,42,1513267898095067008,0,1,10,1335
217,42,1513267958041262576,0,1,10,1323
216,42,1513268018033574893,0,1,10,1334
216,42,1513268078029199657,0,0,10,1335
216,42,1513268138062444221,0,1,10,1318
216,42,1513268198024863841,0,1,10,1320
216,42,1513268258030605917,0,1,10,1318
216,42,1513268318015773949,0,1,10,1315
216,42,1513268378024656477,0,1,10,1318
217,42,1513268438010317395,0,0,10,1319
216,42,1513268498013346696,0,1,10,1322
216,42,1513268558009743984,0,1,10,1309
216,42,1513268617997098928,0,1,10,1314
216,42,1513268677995186661,0,1,10,1317
216,42,1513268737993905609,0,1,10,1323
216,42,1513268797997407620,0,1,10,1316
216,42,1513268857983759851,0,1,10,1309
216,42,1513268917982621037,0,1,10,1297
216,42,1513268977978529597,0,1,10,1301
216,42,1513269037978493158,0,1,10,1294
216,42,1513269097971122589,0,1,10,1287
216,42,1513269157961898001,0,1,10,1298
216,42,1513269217965588114,0,1,10,1299
216,42,1513269277957724351,0,1,10,1298
216,42,1513269337955258167,0,1,10,1306
216,42,1513269397953212166,0,1,10,1291
217,42,1513269457949848200,0,1,10,1285
213,40,1513339773839001137,0,15,7,584
212,40,1513339833837235652,0,15,7,585
212,40,1513339893838362724,0,13,7,588
212,40,1513339953838201051,0,12,7,577
212,40,1513340013834765400,0,12,7,586
212,40,1513340073826305157,0,13,7,596
213,40,1513340133817794294,0,13,7,586
213,40,1513340193819824605,0,12,7,582
212,40,1513340253815103746,0,14,7,582
213,40,1513340313859392497,0,15,7,580
213,40,1513340373814657987,0,14,7,594
213,40,1513340433807947502,0,12,7,593
213,40,1513340493799147972,0,12,7,601
213,40,1513340553794592543,0,14,7,589
213,40,1513340613794693643,0,13,7,595
213,40,1513340673796527744,0,12,7,593
213,40,1513340733790607844,0,11,7,586
213,40,1513340793783784893,0,10,7,587
213,40,1513340853784075822,0,9,7,594
213,40,1513340913779239187,0,8,7,607
213,40,1513340973781963742,0,9,7,597
213,40,1513341033779648144,0,9,7,603
213,40,1513341093774873160,0,8,7,602
213,40,1513341153763649439,0,7,7,600
212,40,1513341213761868347,0,8,7,600
213,40,1513341273763296706,0,8,7,594
213,40,1513341333748957058,0,7,7,595
213,40,1513341393751667298,0,6,7,597
213,40,1513341453752144073,0,6,7,604
214,40,1513341513741019412,0,6,7,597
214,40,1513341573734085304,0,6,7,607
213,40,1513341633734465302,0,6,7,600
214,40,1513341693739607888,0,7,7,606
213,40,1513341753732604658,0,8,7,611
214,40,1513341813725561562,0,9,7,609
213,40,1513341873713785908,0,12,7,610
214,40,1513341993713204036,0,16,7,649
214,40,1513342053705589340,0,15,7,634
214,40,1513342113711167487,0,13,7,632
213,40,1513342173705005690,0,11,7,623
213,40,1513342233698510724,0,10,7,627
213,40,1513342293690678383,0,9,10,622
213,40,1513342353690806297,0,9,10,626
213,40,1513342413689112868,0,9,10,632
214,40,1513342473682100907,0,8,10,636
213,40,1513342533678948163,0,8,10,631
213,40,1513342593684212487,0,7,10,632
214,40,1513342653675008276,0,7,10,633
214,40,1513342713696140670,0,7,10,632
214,40,1513342773675640993,0,8,10,637
213,40,1513342833662399495,0,9,10,632
214,40,1513342893662223434,0,9,10,640
213,40,1513342953650930438,0,9,10,623
213,40,1513343013649476011,0,8,10,627
214,40,1513343073649198977,0,7,10,642
214,40,1513343133650778640,0,7,10,640
214,40,1513343193648024822,0,7,10,639
214,40,1513343253654265510,0,7,10,636
213,40,1513343313638186714,0,8,10,640
214,40,1513343373629423646,0,8,10,646
214,40,1513343433629714344,0,7,10,636
214,40,1513343493647281153,0,7,10,632
214,40,1513343553618004628,0,7,10,634
214,40,1513343613627471182,0,7,10,640
214,40,1513343673614771074,0,7,10,648
214,40,1513343733614702449,0,6,10,643
214,40,1513343793611886865,0,6,10,636
214,40,1513343853604305947,0,6,10,631
214,40,1513343913607715012,0,6,10,636
214,40,1513343973594985849,0,5,10,644
214,40,1513344033596855433,0,5,10,645
214,40,1513344093591315046,0,5,10,652
214,40,1513344153589551341,0,5,10,653
214,40,1513344213582935543,0,5,10,643
214,40,1513344273586148392,0,5,10,644
214,40,1513344333585850976,0,4,10,646
214,40,1513344393578409981,0,4,10,648
215,40,1513344453583205525,0,5,10,645
214,40,1513344513567435068,0,5,10,652
215,40,1513344573566159278,0,5,10,643
215,40,1513344633561943165,0,5,10,651
214,40,1513344693553999951,0,5,10,642
215,40,1513344753551095499,0,5,10,641
214,40,1513344813625274414,0,6,10,658
215,40,1513344873544270505,0,6,10,641
214,40,1513344933540831031,0,6,10,657
215,40,1513344993530388579,0,5,10,654
214,40,1513345053534487821,0,5,10,648
215,40,1513345113528515254,0,5,10,657
215,40,1513345173523676767,0,5,10,651
214,40,1513345233535421497,0,5,10,647
215,40,1513345293518824242,0,5,10,659
215,40,1513345353517488473,0,5,10,641
215,40,1513345413518004687,0,5,10,654
215,40,1513345473558992504,0,4,10,654
215,40,1513345533504321118,0,62,10,649
215,40,1513345574702880773,1,62,10,649
215,40,1513345615904001875,1,62,10,649
215,40,1513345657099887257,1,88,10,663
215,40,1513345698295025354,1,90,10,688
215,40,1513345739498589168,1,89,10,746
215,40,1513345780705067987,2,107,10,789
216,40,1513345863099045541,2,89,10,817
217,42,1513351773134779780,0,79,11,1283
217,42,1513351833139423972,0,78,11,1294
217,42,1513351893139740664,0,80,11,1309
217,42,1513351953132689873,0,78,11,1300
218,42,1513352013121938742,0,79,11,1304
218,42,1513352073123059372,0,78,11,1295
218,42,1513352133115163501,0,79,11,1303
218,42,1513352193111710152,0,79,11,1298
218,42,1513352253105357782,0,79,11,1307
218,42,1513352313111122840,0,77,11,1320
218,42,1513352373103686890,0,77,11,1306
218,42,1513352433100731112,0,77,11,1304
218,42,1513352493095335842,0,77,11,1307
218,42,1513352553089353160,0,78,11,1304
218,42,1513352613090928031,0,77,11,1329
218,42,1513352673092689111,0,77,11,1315
218,42,1513352733153223129,0,77,11,1332
218,42,1513352793089793972,0,78,11,1334
218,42,1513352853079046681,0,78,11,1332
218,42,1513352913098535592,0,77,11,1333
217,42,1513352973112085477,0,78,11,1332
218,43,1513353033068211747,0,76,11,1336
218,43,1513353093058630915,0,78,11,1349
218,43,1513353153091849590,0,77,11,1345
218,43,1513353213058529122,0,78,11,1343
218,43,1513353273053581298,0,76,11,1354
218,43,1513353333050675283,0,77,11,1350
218,43,1513353393042166214,0,77,11,1358
217,43,1513353453037654513,0,76,11,1358
218,43,1513353513038116962,0,76,11,1353
218,43,1513353573036430585,0,78,11,1358
217,43,1513353633034770232,0,78,11,1368
217,43,1513353693030013476,0,79,11,1366
218,43,1513353753023256407,0,78,11,1350
218,43,1513353813019145929,0,78,11,1365
218,43,1513353873014649224,0,76,11,1353
218,43,1513353933014718041,0,76,11,1348
218,43,1513353993006304992,0,77,11,1351
217,43,1513354053010724769,0,77,11,1353
218,43,1513354113002539524,0,77,11,1367
217,43,1513354172999496403,0,77,11,1373
218,43,1513354232997219186,0,77,11,1359
218,43,1513354292985920824,0,78,11,1374
218,43,1513354352988914534,0,76,11,1369
218,43,1513354412981722261,0,77,11,1366
218,43,1513354454181063435,1,77,8,1366
218,43,1513354495421513067,1,78,8,1356
218,43,1513354536610635273,2,76,8,1376
217,43,1513354592982925378,0,76,8,1373
217,43,1513354652966158513,0,76,8,1364
218,43,1513354712966491623,0,77,8,1378
217,43,1513354772965073921,0,77,8,1381
218,43,1513354832967156391,0,77,8,1373
217,43,1513354892952620084,0,76,8,1376
217,43,1513354952952606283,0,78,8,1364
218,43,1513355012946330629,0,78,8,1366
218,43,1513355072948387029,0,78,8,1387
218,43,1513355132944875797,0,76,8,1371
218,43,1513355192932856117,0,77,8,1366
218,43,1513355252938870599,0,78,8,1373
218,43,1513355312935008931,0,78,8,1372
217,43,1513355372928161375,0,77,8,1373
218,43,1513355432924347623,0,77,8,1378
218,43,1513355492919131852,0,78,8,1369
218,43,1513355552916759070,0,76,8,1371
218,43,1513355612990514228,0,76,8,1362
218,43,1513355672908520681,0,76,8,1364
217,43,1513355732908624897,0,75,8,1363
217,43,1513355792981387963,0,76,8,1373
217,43,1513355852904270359,0,1,8,1357
217,43,1513355912893129985,0,1,8,1312
217,43,1513355972891703726,0,1,8,1342
217,43,1513356032890112350,0,1,8,1335
217,43,1513356092884805074,0,1,8,1333
217,43,1513356152876973990,0,1,8,1355
217,43,1513356213100984627,0,1,8,1355
217,43,1513356272875479355,0,1,8,1361
217,43,1513356332871794514,0,1,8,1351
217,43,1513356392868799910,0,1,8,1358
217,43,1513356452870907238,0,1,8,1356
217,43,1513356512860740662,0,1,8,1352
217,43,1513356572860275206,0,1,8,1353
217,43,1513356632851332173,0,1,8,1343
217,43,1513356692852127848,0,1,8,1344
216,43,1513356752842385122,0,1,8,1333
217,43,1513356812841375919,0,1,8,1338
217,43,1513356872838254103,0,1,8,1338
217,43,1513356932889926126,0,1,8,1327
216,43,1513356992829922152,0,1,8,1324
216,43,1513357052826238419,0,1,8,1325
216,43,1513357112826307577,0,1,8,1329
216,43,1513357172822720510,0,1,8,1328
216,43,1513357232814850826,0,1,8,1317
216,43,1513357292819073592,0,1,8,1321
216,43,1513357352818000045,0,1,8,1306
216,43,1513357412812107660,0,1,8,1325
216,43,1513357472803383440,0,1,8,1323
216,43,1513357532799837601,0,1,8,1324
216,43,1513357592801122068,0,1,8,1308
216,43,1513357652794422342,0,1,8,1315
216,43,1513357712790400895,0,1,8,1310
216,43,1513357772786695008,0,1,8,1309
216,43,1513357832786878293,0,1,8,1306
215,43,1513357892776720215,0,1,8,1311
215,43,1513357952781560218,0,1,8,1303
215,43,1513358012770279400,0,1,8,1303
202,45,1513360832610594886,0,1,0,1246
202,45,1513360892606075618,0,1,0,1239
202,45,1513360952793065470,0,1,0,1239
202,45,1513361012594789977,0,1,0,1240
202,45,1513361072596181853,0,1,0,1220
202,45,1513361132595074377,0,1,0,1237
201,45,1513361192686194068,0,1,0,1225
201,45,1513361252586713826,0,1,0,1239
201,45,1513361312575790278,0,1,0,1220
201,45,1513361372577162756,0,1,0,1235
201,45,1513361432573279379,0,1,0,1222
201,45,1513361492568474846,0,1,0,1218
200,45,1513361552579994423,0,1,0,1212
201,45,1513361612567722748,0,1,0,1213
200,45,1513361672554402818,0,1,0,1222
200,45,1513361732551267211,0,1,0,1218
200,45,1513361792555655376,0,1,0,1203
200,45,1513361852550590803,0,1,0,1207
200,45,1513361912552417657,0,1,0,1209
199,45,1513361972540972139,0,1,0,1216
199,45,1513362032535071241,0,1,0,1200
199,45,1513362092536179252,0,1,0,1209
199,45,1513362152538421174,0,1,0,1212
198,45,1513362212527520134,0,1,0,1203
198,45,1513362272519782787,0,1,0,1211
198,45,1513362332519425750,0,1,0,1200
198,45,1513362392512642251,0,1,0,1201
198,45,1513362452521722467,0,1,0,1204
198,45,1513362512514889400,0,1,0,1189
197,45,1513362572505828630,0,1,0,1198
197,45,1513362632517617160,0,1,0,1203
197,45,1513362692505504540,0,0,0,1196
197,46,1513362752502042985,0,1,0,1191
197,45,1513362812496723106,0,1,0,1189
197,45,1513362872489293794,0,1,0,1207
196,45,1513362932484678852,0,1,0,1185
196,46,1513362992478521710,0,1,0,1201
196,46,1513363052485268219,0,1,0,1179
196,46,1513363112480266399,0,1,0,1194
196,46,1513363172472438854,0,1,0,1176
196,46,1513363232532608528,0,1,0,1181
196,46,1513363292457743584,0,1,0,1180
195,46,1513363352466007655,0,1,0,1205
196,46,1513363412459611680,0,1,0,1186
196,46,1513363472452233274,0,1,0,1180
195,46,1513363532449066291,0,1,0,1168
195,46,1513363592455130587,0,0,0,1175
195,46,1513363652441389249,0,1,0,1176
195,46,1513363772459099772,0,1,0,1177
194,46,1513363832429723491,0,1,0,1177
195,46,1513363892439350937,0,1,0,1172
194,46,1513363952424872933,0,1,0,1179
194,46,1513364012429544067,0,1,0,1163
194,46,1513364072416863844,0,1,0,1177
194,46,1513364132412913342,0,1,0,1169
195,46,1513364192406787612,0,0,0,1163
194,46,1513364252422990971,0,1,0,1164
194,46,1513364312401514295,0,1,0,1153
194,46,1513364372398644526,0,1,0,1146
195,42,1513414589503026039,0,24,1,511
195,42,1513414649504936457,0,29,1,515
195,42,1513414709481702710,0,29,1,502
196,42,1513414769462138299,0,29,1,505
195,42,1513414829525181204,0,27,1,515
195,42,1513414889450208253,0,23,1,512
195,42,1513414949459590342,0,24,1,514
195,42,1513415009453849822,0,23,1,514
196,42,1513415069459675646,0,16,1,513
195,42,1513415129451729253,0,12,1,513
196,42,1513415189434985611,0,10,1,522
196,42,1513415249440105319,0,9,1,518
195,42,1513415309430337003,0,9,1,514
196,42,1513415369427443464,0,8,1,516
195,42,1513415429425448839,0,7,1,514
195,42,1513415489429056495,0,6,1,511
196,42,1513415549417970701,0,5,1,512
196,42,1513415609416325778,0,4,1,514
195,42,1513415669416813019,0,3,1,514
195,42,1513415789400429401,0,3,1,519
196,42,1513415849398002644,0,4,1,507
195,42,1513415909391816036,0,4,1,505
196,42,1513415969406577661,0,4,1,515
196,42,1513416029392036507,0,5,1,506
196,42,1513416089394662160,0,5,1,509
195,42,1513416149378411743,0,6,1,522
195,42,1513416209380284587,0,8,1,500
195,42,1513416269371106689,0,9,1,511
195,42,1513416329372035797,0,11,1,518
196,42,1513416389372607030,0,13,1,510
195,42,1513416449365347890,0,16,1,510
196,42,1513416509371220846,0,17,1,507
195,42,1513416569369255966,0,17,1,501
195,42,1513416629354555509,0,16,1,513
195,42,1513416689345832243,0,12,1,510
196,42,1513416749344515019,0,14,1,512
195,42,1513416809340164226,0,20,1,499
195,42,1513416869346067904,0,24,1,505
196,42,1513416929330369620,0,29,1,507
195,42,1513416989330605959,0,28,1,505
195,42,1513417049340859783,0,28,1,502
195,42,1513417109326496107,0,30,1,500
196,42,1513417229312852942,0,56,1,504
195,42,1513417289311285651,0,82,1,511
195,42,1513417349307050250,0,123,1,499
195,42,1513417409301889650,0,199,1,501
196,42,1513417469310979535,0,875,1,505
196,42,1513417529301163814,0,765,1,500
196,42,1513417589295676490,0,803,1,494
196,42,1513417649292596774,0,183,1,507
196,42,1513417709292996561,0,115,1,503
196,42,1513417769281765370,0,86,1,500
196,42,1513417829281625835,0,67,1,499
197,42,1513417889284556294,0,70,1,505
196,42,1513417949270756171,0,81,1,496
196,42,1513418009272864927,0,91,1,499
197,42,1513418069279258538,0,87,1,497
196,42,1513418129282413468,0,68,1,504
199,42,1513422089020668772,0,79,0,484
199,42,1513422149028647065,0,60,0,479
199,41,1513422209025272621,0,61,0,477
199,41,1513422269021212869,0,69,0,481
199,41,1513422329017434161,0,43,0,482
199,41,1513422389016154943,0,29,0,476
199,41,1513422449020725479,0,33,0,490
199,42,1513422509004462045,0,34,0,470
199,41,1513422569010034692,0,35,0,482
199,41,1513422629008667907,0,51,0,483
199,41,1513422689000641849,0,65,0,477
199,41,1513422748991550723,0,67,0,479
199,41,1513422808995957593,0,70,0,479
199,41,1513422868985608028,0,51,0,476
199,41,1513422928985587971,0,51,0,482
198,42,1513422988996960489,0,45,0,486
199,41,1513423048975041454,0,28,0,490
198,41,1513423108971045265,0,23,0,481
198,42,1513423168978503939,0,21,0,483
198,42,1513423228962499376,0,27,0,480
198,42,1513423288964499705,0,34,0,474
198,42,1513423348954378855,0,50,0,479
197,42,1513423408953592991,0,69,0,484
197,42,1513423468949788742,0,60,0,484
197,42,1513423528973936512,0,50,0,484
197,42,1513423588946661275,0,47,0,475
197,42,1513423648943587987,0,43,0,483
197,42,1513423708951542309,0,60,0,477
197,42,1513423768993360339,0,69,0,484
197,42,1513423828932462898,0,61,0,474
197,42,1513423888933152261,0,41,0,473
198,42,1513423948928325323,0,35,0,467
197,42,1513424008926469776,0,34,0,476
197,42,1513424068923962212,0,40,0,482
197,42,1513424128911840314,0,47,0,475
196,42,1513424188908982812,0,42,0,474
197,42,1513424248903836302,0,48,0,470
197,42,1513424308907757654,0,49,0,479
197,42,1513424368898190756,0,48,0,475
197,42,1513424428896924748,0,43,0,486
196,42,1513424488891619284,0,32,0,473
196,42,1513424548888923567,0,30,0,482
196,42,1513424608888941000,0,34,1,470
196,42,1513424668882594328,0,39,1,465
197,42,1513424788872714050,0,31,1,474
196,42,1513424848868834775,0,30,1,471
196,42,1513424908864785710,0,38,1,463
196,42,1513424968872015554,0,51,1,467
196,42,1513425028864955786,0,70,1,472
196,42,1513425088856526309,0,70,1,477
196,42,1513425148857130675,0,67,1,473
196,42,1513425208849078194,0,52,1,476
196,42,1513425268851781313,0,51,1,470
196,42,1513425328848250578,0,52,1,472
196,42,1513425388840705148,0,70,1,469
196,42,1513425448841033117,0,84,1,471
196,42,1513425508841371215,0,78,1,466
196,42,1513425568835814432,0,77,1,476
196,42,1513425628833490499,0,134,1,474
196,42,1513425688831875780,0,161,1,475
196,42,1513425748822190524,0,165,1,467
196,42,1513425808821621639,0,115,1,463
196,42,1513425868808972730,0,81,1,475
196,42,1513425928806510965,0,67,1,476
196,42,1513425988810095766,0,72,1,474
196,42,1513426048797945536,0,89,1,464
196,42,1513426108800813148,0,105,1,477
196,42,1513426168850852014,0,93,1,471
196,42,1513426228796720708,0,88,1,468
196,42,1513426288786787872,0,89,1,470
196,42,1513426348782585863,0,72,1,468
196,42,1513426408776138534,0,68,1,469
196,42,1513426468786518070,0,69,1,458
196,42,1513426528775944416,0,34,1,471
196,42,1513426588773855876,0,20,1,474
196,42,1513426648772026222,0,16,1,465
196,42,1513426708765089393,0,13,1,473
196,42,1513426768763850154,0,8,1,464
196,42,1513426828755132054,0,7,1,462
196,42,1513426888753432422,0,8,1,477
196,42,1513426948753651514,0,12,1,459
196,42,1513427008742902213,0,15,1,460
196,42,1513427068740177643,0,16,1,473
195,42,1513427128737254770,0,17,1,464
196,42,1513427188734797035,0,19,1,470
196,42,1513427248735759751,0,20,1,473
195,42,1513427308736734286,0,24,1,465
196,42,1513427368733374143,0,31,1,463
195,42,1513427428719221431,0,36,1,471
195,42,1513427488720003744,0,43,1,464
196,42,1513427548720198474,0,56,1,472
196,42,1513427608715988834,0,64,1,474
195,42,1513427668711819212,0,71,1,469
196,42,1513427728704810081,0,83,1,466
196,42,1513427788708813144,0,87,1,467
195,42,1513427848703727913,0,87,1,458
195,42,1513427908697753334,0,93,1,457
196,42,1513428028686705031,0,80,1,467
195,42,1513428088686473623,0,94,1,451
196,42,1513428148676867320,0,105,1,461
195,42,1513431028517491060,0,75,3,455
196,42,1513431088503495583,0,89,3,454
196,42,1513431148502648163,0,68,3,455
196,42,1513431208509740694,0,41,3,456
195,42,1513431268493978516,0,34,3,448
196,42,1513431328491441834,0,37,3,455
195,42,1513431388490961574,0,34,3,460
195,42,1513431448488280416,0,26,3,452
195,42,1513431508491899243,0,25,3,459
195,42,1513431568476823802,0,30,3,452
195,42,1513431628477736506,0,34,3,452
195,42,1513431688472779168,0,38,3,455
196,42,1513431748473606237,0,43,3,460
195,42,1513431808473970753,0,50,3,453
195,42,1513431868461893386,0,53,3,451
196,42,1513431928490570164,0,51,3,453
196,42,1513431988460037268,0,43,3,460
195,42,1513432048451894833,0,38,3,455
196,42,1513432108452594411,0,35,3,451
195,42,1513432168465275279,0,34,3,464
196,42,1513432228446072532,0,39,3,449
196,42,1513432288441835812,0,40,3,455
196,42,1513432348441696383,0,40,3,456
195,42,1513432408433388962,0,40,3,458
195,42,1513432468482655098,0,42,3,445
196,42,1513432528427747303,0,46,3,453
195,42,1513432588418570304,0,47,3,455
195,42,1513432648430015427,0,51,3,452
195,42,1513432708419572976,0,48,3,447
195,42,1513432768412982662,0,51,3,457
195,42,1513432828405294612,0,54,3,448
195,42,1513432888402307359,0,59,3,461
195,42,1513432948402905527,0,64,3,447
195,42,1513433008403285681,0,65,3,456
195,42,1513433068393159624,0,67,3,442
195,42,1513433128389879470,0,61,3,447
195,42,1513433188384149494,0,60,3,453
195,42,1513433248384255242,0,59,3,452
195,42,1513433308374863033,0,45,3,450
195,42,1513433368391467081,0,28,3,451
195,42,1513433428398293881,0,13,3,459
195,42,1513433488366689065,0,8,3,447
196,42,1513433548361946134,0,5,3,454
195,42,1513433608358741650,0,4,3,446
196,42,1513433668358399090,0,3,3,455
195,42,1513433728356796275,0,3,3,449
196,42,1513433788344898976,0,3,3,455
195,42,1513433848347592664,0,2,3,460
196,42,1513433908347419972,0,2,3,454
196,42,1513433968335641135,0,3,3,456
195,42,1513434028337981239,0,3,3,450
195,42,1513434088330262808,0,3,3,445
195,42,1513434148333929617,0,3,3,439
195,42,1513434208338049488,0,3,3,442
195,42,1513434268321525331,0,3,3,443
195,42,1513434328317986053,0,3,3,447
195,42,1513434388308618941,0,2,3,457
195,42,1513434448311266319,0,2,3,451
195,42,1513434508503700946,0,2,3,454
195,42,1513434568307003917,0,2,3,450
195,42,1513442607816802654,0,1,1,436
195,42,1513442667827695325,0,1,1,431
195,42,1513442727823230645,0,1,1,446
195,42,1513442787821051347,0,1,1,443
194,42,1513442847819621406,0,1,1,442
195,42,1513442907812312414,0,1,1,431
195,42,1513442967818787252,0,1,1,438
195,42,1513443027807849468,0,1,1,441
195,42,1513443087807602448,0,1,1,441
195,42,1513443147803740006,0,1,1,441
195,42,1513443207792101628,0,1,1,437
195,42,1513443267790834415,0,1,1,442
195,42,1513443327803434823,0,1,1,438
195,42,1513443387794949606,0,1,1,442
195,42,1513443447783115374,0,1,1,438
195,41,1513443507789370864,0,1,1,437
195,42,1513443567779889969,0,1,1,443
195,42,1513443627775753545,0,1,1,442
194,42,1513443687785238296,0,1,1,431
195,42,1513443747762918207,0,1,1,443
195,42,1513443807769802312,0,1,1,436
195,42,1513443867766691724,0,1,1,442
195,41,1513443927759539143,0,1,1,443
195,42,1513443987760586952,0,1,1,439
195,42,1513444047750699489,0,1,1,435
194,42,1513444107743292137,0,1,1,448
195,42,1513444167743200930,0,1,1,443
195,42,1513444227741603300,0,1,1,438
195,42,1513444287799612954,0,1,1,447
195,42,1513444347734489890,0,1,1,437
195,42,1513444407741012550,0,1,1,438
195,42,1513444467787633209,0,1,1,438
195,42,1513444527722249501,0,1,1,438
195,42,1513444587719175485,0,1,1,437
195,42,1513444647722662657,0,1,1,437
195,42,1513444707708260716,0,1,1,436
195,42,1513444767709569314,0,1,1,430
195,42,1513444827701214832,0,1,1,445
195,42,1513444887697791862,0,1,1,439
195,42,1513444947694867439,0,1,1,442
195,42,1513445007702809943,0,1,1,441
195,42,1513445067695604745,0,1,1,434
195,42,1513445127791449801,0,1,1,433
195,42,1513445187688832892,0,1,1,430
194,42,1513445247680810556,0,1,1,439
195,42,1513445307679702252,0,1,1,443
195,42,1513445367668478295,0,1,1,439
195,42,1513445427688051315,0,1,1,434
195,42,1513445487665457640,0,1,1,441
195,42,1513445547664916791,0,1,1,447
195,41,1513445607641602694,0,1,1,436
195,42,1513445667655631258,0,1,1,439
195,42,1513445727651181300,0,1,1,436
195,42,1513445787652725792,0,1,1,437
195,42,1513445847655150691,0,1,1,438
194,42,1513445907661954416,0,1,1,433
195,42,1513445967638475638,0,1,1,440
194,42,1513446027637620484,0,1,1,440
195,42,1513446087634071829,0,1,1,433
195,42,1513446147631149614,0,1,1,438
194,42,1513446327617205790,0,1,0,431
195,42,1513446387682422638,0,1,0,439
194,42,1513446447610597030,0,0,0,436
194,42,1513446507605649999,0,1,0,435
195,42,1513446567600893669,0,1,0,438
195,42,1513446627604276640,0,1,0,429
194,42,1513446687601866770,0,1,0,438
194,42,1513446747616857311,0,1,0,433
195,42,1513446807586044196,0,1,0,436
195,42,1513446867587124035,0,1,0,437
195,42,1513446927582972079,0,1,0,435
194,42,1513446987573766553,0,1,0,438
194,42,1513447047621520638,0,1,0,440
194,42,1513447107578523308,0,1,0,437
195,42,1513447167567290326,0,1,0,439
195,42,1513447227580734380,0,1,0,433
194,42,1513447287560177737,0,1,0,441
195,42,1513447347569065876,0,1,0,448
194,42,1513447407552973086,0,1,0,435
195,42,1513447467553944769,0,1,0,433
195,42,1513447527544151319,0,1,0,435
194,42,1513447587550553656,0,1,0,438
194,42,1513447647555960409,0,1,0,436
194,42,1513447707545836845,0,1,0,438
194,42,1513447767531722361,0,1,0,437
194,42,1513447827528704869,0,1,0,435
194,42,1513447887520206154,0,1,0,435
194,42,1513447947527184416,0,1,0,440
194,42,1513448007520711505,0,1,0,436
194,42,1513448067515679403,0,1,0,427
194,42,1513448127514208317,0,1,0,442
195,41,1513448187508465321,0,1,0,439
194,42,1513448247498808248,0,1,0,445
194,41,1513448307502097790,0,1,0,433
194,42,1513448367499130806,0,1,0,435
194,42,1513448427494127380,0,1,0,437
194,42,1513448487494496650,0,1,0,433
195,42,1513448547502235851,0,1,0,439
194,42,1513448607503107817,0,1,0,433
194,42,1513448667467453886,0,1,0,440
194,42,1513448727479096345,0,1,0,443
194,42,1513448787479752665,0,1,0,434
194,42,1513448847465137433,0,0,0,435
194,42,1513448907471730858,0,1,0,428
194,42,1513448967465533876,0,1,0,434
194,42,1513449027465373203,0,1,0,434
195,42,1513449087459934574,0,1,0,441
195,42,1513449147452881399,0,1,0,432
194,42,1513449207446719289,0,1,0,435
194,42,1513449267452050199,0,1,0,437
194,42,1513449327475880496,0,0,0,433
194,42,1513449387443429290,0,1,0,438
194,42,1513449447432110975,0,1,0,445
194,42,1513449507437486496,0,1,0,428
