co2,co2_derived,co2_smoothed,humidity,light,motion,temperature,person_count
611,-0.03583428213111732,618.6,36,75,1,231,8
609,-0.04917113432316708,615.6,36,74,2,232,8
610,-0.055003393422310365,612.2,36,73,1,232,8
613,-0.04583396536238312,611.0,36,73,2,231,8
620,-0.025001072134854314,612.6,36,72,1,232,8
624,-0.0016656803203428513,615.2,36,73,3,231,8
626,0.0266674151630679,618.6,36,74,0,231,8
624,0.043337250133037325,621.4,36,72,0,231,8
617,0.040003251737432445,622.2,36,72,0,231,8
618,0.027497563952946523,621.8,36,72,1,232,8
614,0.00500036630234243,619.8,36,72,2,231,8
617,-0.014167629290792225,618.0,36,71,1,232,8
630,-0.012495370111747086,619.2,36,71,2,231,8
614,-0.013344575843271428,618.6,36,71,1,231,8
617,-0.005833871537593987,618.4,36,72,2,231,8
603,-0.007500267120278218,616.2,36,71,2,231,8
616,-0.013340019411498164,616.0,36,72,1,232,8
609,-0.02833560193694352,611.8,36,71,2,232,8
637,-0.008333410522063283,616.4,36,71,0,232,8
626,0.008334299015635536,618.2,35,72,2,231,8
619,0.02250013341833778,621.4,36,72,0,232,8
628,0.05000184582530545,623.8,36,71,1,232,8
621,0.040836342775079325,626.2,35,70,0,231,8
621,0.020000536456191667,623.0,35,70,3,231,8
626,0.006667298390056632,623.0,36,70,1,232,8
614,-0.007500497776522505,622.0,36,69,2,231,8
619,-0.02499321848378842,620.2,35,69,2,232,8
616,-0.01582821678527802,619.2,36,70,1,231,8
620,-0.0037039248444155457,619.0,36,69,0,232,6
625,-0.002963134772970628,618.8,36,69,0,231,6
622,0.00018521005539446822,620.4,35,69,3,232,6
603,-0.0018520996310114831,617.2,35,68,0,232,6
616,-0.007500663629774916,617.2,36,68,2,232,6
605,-0.01916761484796662,614.2,35,69,1,232,6
607,-0.040834786072729674,610.6,36,70,2,231,6
614,-0.0341700568797797,609.0,35,69,0,231,6
608,-0.03000143117579346,610.0,35,69,2,231,6
582,-0.045834780136882115,603.2,35,68,2,231,6
584,-0.04833698393822113,599.0,35,67,1,231,6
590,-0.055837135747726176,595.6,35,66,3,231,6
595,-0.07583631229347079,591.8,35,66,2,231,6
601,-0.053302032572813386,590.4,35,65,1,231,6
575,-0.04166308680471769,589.0,35,67,2,231,6
589,-0.023335062751195415,590.0,35,68,2,231,6
587,-0.010000017136364643,589.4,35,65,2,231,6
586,-0.011673672774796353,587.6,35,64,1,231,6
579,-0.024171974938066398,583.2,35,64,3,231,8
609,0.0,590.0,36,64,1,231,8
613,0.022502271769814744,594.8,35,63,0,231,8
623,0.06001333234857819,602.0,35,64,2,231,8
640,0.12334017269323189,612.8,36,63,0,231,8
641,0.14668269981688364,625.2,36,63,0,231,8
632,0.14584477929612913,629.8,36,63,0,231,8
647,0.14403650148209615,636.6,36,63,0,231,8
649,0.1208409339623986,641.8,36,63,0,231,8
639,0.06833781146545749,641.6,36,63,0,231,8
655,0.06083906208691808,644.4,36,62,0,231,8
653,0.05005053934596554,648.6,36,62,0,231,8
648,0.029168460210344832,648.8,36,64,1,231,8
657,0.03666903065980823,650.4,36,63,2,231,8
637,0.023333620902797596,650.0,36,63,0,231,8
641,-0.005833752954552655,647.2,36,64,1,231,8
642,-0.015834347038130296,645.0,36,64,0,231,8
632,-0.03583559802910121,641.8,36,64,0,231,8
624,-0.061671524442081,635.2,36,62,2,231,8
609,-0.07333355028163675,629.6,36,63,1,232,8
623,-0.0791690462218349,626.0,36,63,0,231,8
633,-0.07333731517291109,624.2,36,63,0,231,8
628,-0.04916525715574029,623.4,36,63,0,231,8
630,-0.020834810391474543,624.6,36,63,0,232,8
632,0.013333034522077812,629.2,36,63,2,231,8
629,0.02583423508953855,630.4,36,62,0,232,8
640,0.035006179817706935,631.8,36,62,0,231,8
636,0.0366698823344638,633.4,36,63,0,231,8
638,0.024170501261006984,635.0,36,63,1,231,8
620,0.009166745545814543,632.6,36,63,2,231,8
629,0.0033334509175772147,632.6,36,62,1,232,8
621,-0.019166967471194472,628.8,36,63,2,231,8
626,-0.03416964006800611,626.8,36,63,1,231,8
632,-0.029169586630400007,625.6,36,62,2,231,8
627,-0.023334540565349855,627.0,36,62,1,232,8
628,-0.00833400621648157,626.8,36,63,3,231,8
616,-0.004166802342017854,625.8,36,63,1,232,8
612,-0.010834155490302885,623.0,36,63,3,232,8
605,-0.03916893843740387,617.6,35,62,2,231,8
620,-0.04416950806047875,616.2,36,62,1,232,8
624,-0.043336305255850784,615.4,35,63,0,231,8
610,-0.036669054302736204,614.2,35,62,2,232,8
623,-0.005000332660752682,616.4,36,63,0,231,8
630,0.02166813039070992,621.4,36,62,0,231,8
622,0.026668837194138314,621.8,36,61,0,232,8
618,0.026668148785415992,620.6,36,61,0,232,8
626,0.030834614676998513,623.8,36,61,1,232,8
623,0.010000788154727018,623.8,35,61,0,232,8
625,0.0041665023050640685,622.8,36,60,2,232,8
631,0.016667618772799445,624.6,36,60,1,231,8
622,0.00666028418491508,625.4,36,61,2,232,8
634,0.013333640185106514,627.0,36,63,0,232,7
620,0.015001901659027329,626.4,36,64,1,231,7
635,0.015833803707426663,628.4,36,64,2,232,7
625,0.0075077243869667775,627.2,35,64,1,232,7
620,-0.0008334170556397321,626.8,35,63,0,232,7
628,-0.0033334857891187753,625.6,35,63,0,231,7
617,-0.014167840591319349,625.0,36,63,0,232,7
617,-0.0241704261181633,621.4,35,62,2,231,7
609,-0.03583528334827779,618.2,36,63,1,231,7
609,-0.04000282371107907,616.0,35,62,2,231,7
598,-0.06250568114944836,610.0,35,62,0,231,7
614,-0.050000539924570896,609.4,35,64,1,231,7
615,-0.038334543539543284,609.0,35,62,2,231,7
614,-0.025001113017279662,610.0,35,62,1,231,7
622,0.010833856518500221,612.6,35,62,0,231,7
621,0.0325018749474272,617.2,35,61,3,231,7
614,0.03417021715031368,617.2,35,62,0,231,7
607,0.023323451844464306,615.6,35,62,0,231,7
595,-0.003333515153974111,611.8,35,61,2,231,6
595,-0.04500455431534775,606.4,35,62,1,231,6
604,-0.05916538806373701,603.0,35,61,2,231,6
585,-0.07671096911574422,597.2,35,64,1,231,6
603,-0.06416715749811396,596.4,35,63,0,231,6
610,-0.0291656090785438,599.4,35,63,0,231,6
607,-0.004998572484037332,601.8,35,63,0,231,6
607,0.021658775888074733,602.4,35,63,0,231,6
618,0.052485619067129584,609.0,35,63,0,231,6
610,0.04582061604794346,610.4,35,63,2,231,6
594,0.02249902447817525,607.2,35,63,0,231,6
594,0.009167095136469962,604.6,35,63,1,231,6
604,-0.020834516325046213,604.0,35,63,2,231,6
595,-0.04585184423638123,599.4,35,64,0,231,6
600,-0.04085663436801015,597.4,35,63,1,231,6
611,-0.01584034636748387,600.8,35,63,2,231,6
615,0.004168443286316496,605.0,35,63,0,231,6
601,0.02083555026181727,604.4,35,63,0,231,6
604,0.036669364505147475,606.2,35,63,1,231,6
614,0.034167970580448744,609.0,35,63,0,231,6
603,0.010000488096456301,607.4,35,63,0,231,6
618,0.015001265915767194,608.0,36,63,2,231,6
606,0.011666832136474273,609.0,36,63,2,231,6
620,0.013324851917879077,612.2,35,61,1,231,6
617,0.022495884389125458,612.8,36,67,3,231,6
619,0.03333434674244459,616.0,35,70,1,231,6
600,0.014167212802859862,612.4,35,70,0,231,6
604,-0.0008339692907303449,612.0,35,70,0,231,6
593,-0.025839821339332113,606.6,35,70,2,231,6
588,-0.06334123392765689,600.8,35,70,0,230,6
574,-0.0858425702747549,591.8,35,69,1,231,6
582,-0.09917846207368301,588.2,35,70,0,231,6
569,-0.10584723087415826,581.2,35,70,0,230,6
574,-0.09749587607690934,577.4,35,70,0,230,6
573,-0.07250555247866053,574.4,35,70,2,230,6
568,-0.06250418794151553,573.2,35,70,0,230,6
543,-0.06583905629061233,565.4,35,70,0,230,6
562,-0.05584233360676858,564.0,35,71,0,230,6
557,-0.057501896883537,560.6,35,70,1,230,6
553,-0.06917162712556028,556.6,35,70,0,229,6
557,-0.04583509664729512,554.4,35,70,0,230,6
552,-0.03250130562762099,556.2,35,70,0,230,6
538,-0.038337480470462225,551.4,35,70,0,230,6
552,-0.02583473109896981,550.4,35,70,0,230,6
545,-0.02333485702688741,548.8,35,70,0,229,6
534,-0.05000287648694873,544.2,35,70,0,230,6
542,-0.03833139717755598,542.2,35,71,1,230,6
548,-0.0258342799775312,544.2,35,70,0,229,6
539,-0.03000210717218795,541.6,35,70,0,230,6
516,-0.035001744327452095,535.8,35,70,0,229,6
537,-0.02416990450185772,536.4,35,70,2,229,6
525,-0.0466701409886535,533.0,35,70,0,229,6
525,-0.05500233383445468,528.4,35,70,0,229,6
527,-0.04082655389761577,526.0,35,70,1,229,6
533,-0.02916889566990784,529.4,35,66,2,229,6
531,-0.020000509275052494,528.2,35,69,1,229,6
541,0.01250081052671021,531.4,35,70,0,229,6
556,0.04834833307342456,537.6,35,70,0,229,6
551,0.05416898784964372,542.4,35,70,0,229,6
553,0.07584244369710398,546.4,35,70,0,229,6
511,0.0032165586892690776,542.4,35,81,0,228,1
525,0.00046785940292163924,539.2,35,81,0,228,1
498,-0.004327740757653379,527.6,35,81,0,228,1
504,-0.00824606928681578,518.2,35,79,0,228,1
513,-0.1341794198256445,510.2,35,80,2,227,1
490,-0.13835427202937256,506.0,35,81,0,228,1
497,-0.11333747835881111,500.4,35,81,1,227,1
502,-0.07083755994391996,501.2,35,80,2,227,1
486,-0.05250233858809617,497.6,35,81,0,227,1
480,-0.06250608864875878,491.0,35,80,0,227,1
480,-0.047503345275564136,489.0,35,82,1,227,1
481,-0.06416909578200557,485.8,35,77,3,227,1
465,-0.08000421951613677,478.4,35,79,1,227,1
468,-0.06750064661973249,474.8,35,78,2,227,1
472,-0.06583878398611258,473.2,35,78,1,227,1
479,-0.053337132830541395,473.0,35,79,0,227,1
475,-0.02750129565491904,471.8,35,79,2,227,1
476,-0.0033336158932337225,474.0,35,78,1,227,1
475,0.009166955280615549,475.4,35,78,0,227,1
472,0.010001080629763844,475.4,35,78,0,227,1
474,0.010834400582638612,474.4,35,77,2,227,1
487,0.01166753181607511,476.8,35,77,0,227,1
477,0.006667083607363051,477.0,35,79,0,227,1
476,0.007500238716749642,477.2,35,78,0,227,1
478,0.0166667867543343,478.4,35,78,0,227,1
477,0.009163923506035211,479.0,35,78,0,227,1
472,-0.004166897361831737,476.0,35,78,0,227,1
470,-0.010834043700880057,474.6,35,77,0,227,1
475,-0.016667196320437484,474.4,35,77,0,227,1
456,-0.03751407212385561,470.0,35,77,0,227,1
475,-0.026668227260572854,469.6,35,77,1,227,1
479,-0.01500077107041835,471.0,35,78,2,227,1
455,-0.026669255163507804,468.0,35,78,0,227,1
464,-0.017501616647166283,465.8,34,78,0,227,1
458,-0.014167636581766146,466.2,35,79,1,226,1
472,-0.02250149739812574,465.6,34,78,2,227,1
462,-0.024168264586577424,462.2,35,78,0,227,1
453,-0.016667110998025283,461.8,34,78,0,227,1
460,-0.021667959770575375,461.0,34,78,0,227,1
464,-0.014167317686095186,462.2,34,77,1,227,1
462,-0.008333750777160562,460.2,35,79,2,227,1
466,-0.003333646038698407,461.0,35,79,1,227,1
460,0.005833588267744969,462.4,34,80,2,227,1
465,0.004996145634097553,463.4,34,78,1,227,1
458,0.008333861141055153,462.2,34,78,2,227,1
455,-0.0008333732297909947,460.8,34,78,0,227,1
461,-0.010833456838876545,459.8,34,78,0,227,1
456,-0.018350281978217226,459.0,34,77,0,227,1
459,-0.018333561320623276,457.8,34,78,0,227,1
461,-0.010000544090865421,458.4,34,77,0,227,1
449,-0.010834724849197045,457.2,34,77,1,226,1
454,-0.013334255096788324,455.8,34,78,0,226,1
451,-0.01250149023167327,454.8,34,77,0,227,1
451,-0.021668585046429725,453.2,34,76,2,226,1
464,-0.014167763992038675,453.8,34,79,1,227,1
455,-0.0033334959328014096,455.0,34,78,1,227,1
450,-0.002500180262409827,454.2,34,78,0,227,1
460,0.01166691654793503,456.0,34,79,0,227,1
452,0.010000723702428747,456.2,34,77,0,227,1
451,-0.005833613750241251,453.6,34,77,2,227,1
400,-5.28408961883514e-05,442.6,31,87,1,223,1
406,-0.0001011265465310806,433.8,31,87,0,223,1
405,-0.0001521453364714872,422.8,31,89,2,223,1
403,-0.0001849431395985958,413.0,31,88,0,223,1
410,-0.15751461132552405,404.8,31,88,0,224,1
416,-0.10747997111294554,408.0,31,88,0,223,1
409,-0.039427253977775543,408.6,31,88,0,224,1
414,-0.007222671597456481,410.4,31,89,0,224,1
404,0.01611154606272923,410.6,31,93,0,224,1
414,0.00944673230064891,411.4,31,95,0,224,1
418,0.013344228938524797,411.8,31,94,1,224,1
421,0.01583427783768655,414.2,31,86,2,224,1
423,0.02250193249639486,416.0,31,90,1,224,1
409,0.02333435232916885,417.0,31,92,0,224,1
424,0.030000452555092177,419.0,31,89,0,224,1
424,0.025001758833280978,420.2,31,91,0,224,1
421,0.01750116518198379,420.2,31,91,2,224,1
434,0.022500754530697904,422.4,31,91,1,224,1
431,0.03250236788754806,426.8,31,89,2,224,1
450,0.04916894005733444,432.0,31,88,0,224,1
461,0.0800028353742309,439.4,31,88,0,224,1
462,0.10500578013587326,447.6,32,90,1,224,1
457,0.10583898847881379,452.2,32,89,0,224,1
462,0.11000849581805199,458.4,32,92,0,224,1
471,0.07734057455891732,462.6,32,92,2,224,1
467,0.05400524480733923,463.8,32,92,1,224,1
489,0.0566717827011272,469.2,32,94,0,223,1
487,0.05600221842970663,475.2,32,98,2,224,1
477,0.06500368873845702,478.2,32,98,0,224,1
478,0.05266771111281351,479.6,32,96,3,224,1
496,0.044999380924873884,485.4,32,100,2,224,1
499,0.03389054935696481,487.4,32,102,1,224,1
507,0.0314300617451086,491.4,32,104,2,224,1
512,0.05222569230333403,498.4,32,103,1,224,1
514,0.05611934253334189,505.6,32,103,3,224,1
513,0.06000546242848551,509.0,32,106,1,225,1
519,0.07200496187070127,513.0,32,106,0,225,1
511,0.05133682049172797,513.8,32,105,2,224,1
492,0.017500815292927737,509.8,32,103,0,224,1
510,0.0,509.0,32,102,0,225,1
510,-0.019167343766236727,508.4,32,100,0,224,1
504,-0.023328726018317165,505.4,32,95,0,224,1
492,-0.022772476951871193,501.6,32,99,1,224,1
496,-0.01832907959417599,502.4,32,99,0,225,1
478,-0.03443715517737522,496.0,32,98,2,225,1
486,-0.05916834003078172,491.2,32,99,1,225,1
497,-0.04917026009098083,489.8,32,98,2,225,1
489,-0.05500234940749384,489.2,32,96,1,225,1
506,-0.013333893437424702,491.2,32,89,2,225,1
516,0.0015080555039918048,498.8,32,105,1,223,1
502,0.0023645117857227682,502.0,32,103,0,224,1
485,0.001992459950805582,499.6,32,100,0,224,1
475,0.0010981142724405552,496.8,32,99,0,224,1
477,-0.018571244282994233,491.0,32,96,0,224,1
461,-0.07334611994283738,480.0,32,95,0,224,1
462,-0.11505277578962496,472.0,32,98,0,223,1
464,-0.09669261547914744,467.8,32,98,0,223,1
454,-0.09134539241779756,463.6,32,96,0,223,1
446,-0.0753153599927437,457.4,32,94,0,223,1
443,-0.05054470816408222,453.8,32,97,1,223,1
438,-0.0626318629079764,449.0,32,100,1,223,1
443,-0.06264969770584593,444.8,32,103,2,223,1
443,-0.049334278309166923,442.6,32,104,1,223,1
465,-0.024667817218720828,446.4,32,106,0,223,4
487,0.017227113391660966,455.2,32,100,2,223,4
495,0.060560969566661765,466.6,32,103,1,223,4
495,0.09556513245181714,477.0,32,96,2,224,4
486,0.1307139749020835,485.6,32,93,2,223,4
486,0.14422763587889925,489.8,32,89,2,223,4
490,0.09921300578401908,490.4,32,90,0,223,4
489,0.04068132452553542,489.2,32,88,0,223,4
491,0.009334036191248044,488.4,32,87,1,223,4
481,-0.00799973039264153,487.4,32,89,0,223,4
503,0.0013334459028968638,490.8,32,95,3,223,4
516,0.01888874796910695,496.0,32,97,1,223,4
485,0.018890292659778412,495.2,32,103,0,223,4
486,0.01889079050453793,494.2,32,107,2,223,4
502,0.021112211457692875,498.4,32,107,0,223,4
486,-0.004167348688535237,495.0,32,103,2,223,4
499,-0.015001204751328198,491.6,32,101,1,223,4
506,0.0053320220781073934,495.8,32,108,0,223,4
507,0.005333692206051617,500.0,32,109,2,224,4
494,0.011333799046473346,498.4,32,109,0,223,4
495,0.02047725332190882,500.2,32,103,2,223,4
494,0.009448282077178584,499.2,32,102,1,223,4
498,-0.0066668278680148164,497.6,32,104,2,223,4
475,-0.02000153836850116,491.2,32,106,1,223,4
499,-0.026668103316665828,492.2,32,103,1,223,4
490,-0.02665910121719119,491.2,32,106,0,223,4
485,-0.02733611903869006,489.4,32,105,2,223,4
483,-0.016000436756611926,486.4,32,107,1,224,4
480,-0.016001051374217323,487.4,32,102,0,224,4
496,-0.012226215397392047,486.8,32,108,1,223,4
494,-0.004285895776162275,487.6,32,121,2,224,4
507,0.01333382616653648,492.0,32,122,1,224,4
504,0.024445775763877672,496.2,32,120,0,224,4
510,0.05133553849632833,502.2,32,119,0,224,4
513,0.07499746696265612,505.6,32,115,2,224,4
523,0.06467356653075636,511.4,32,120,1,224,4
515,0.0559863792813957,513.0,32,119,0,224,4
519,0.03833691810753913,516.0,32,113,2,225,4
530,0.034289565246376434,520.0,32,108,1,224,4
526,0.031112583547976632,522.6,32,106,2,224,4
516,0.022785204403591313,521.2,32,105,1,224,4
521,0.017778682095408147,522.4,32,106,3,224,4
529,0.014667998476153856,524.4,33,100,1,224,4
560,0.000807501960842406,530.4,34,77,0,225,3
550,0.0014228478793505937,535.2,34,77,0,225,3
526,0.001513382687760233,537.2,34,77,1,225,3
523,0.0013497733186790754,537.6,33,77,0,225,3
511,0.007498960158622053,534.0,33,78,3,225,3
493,-0.03474652885873747,520.6,33,76,0,225,3
516,-0.05570518490040625,513.8,33,76,1,225,3
526,-0.05665863555879891,513.8,33,77,0,225,3
507,-0.06502110513640882,510.6,33,75,2,225,3
509,-0.04337503857981743,510.2,33,77,1,225,3
509,-0.0016670552404456356,513.4,34,75,2,225,3
517,-0.0008336552614717531,513.6,33,76,1,225,3
507,-0.003333458653499018,509.8,34,75,2,225,3
504,-0.003333508686176887,509.2,34,73,2,225,3
507,-0.012780196472859735,508.8,34,71,0,225,3
521,-0.006665311890041353,511.2,34,71,1,225,3
524,0.005185500483329477,512.6,34,70,0,225,3
524,0.014164790350720364,516.0,34,69,2,225,3
506,0.015834391116564425,516.4,34,70,0,225,3
515,0.01417051004179111,518.0,34,70,0,225,3
513,0.012667398900396688,516.4,34,69,0,225,3
508,-0.005834853217616057,513.2,34,70,0,225,3
504,-0.017143668446690512,509.2,34,70,0,225,3
512,-0.01809637790731429,510.4,34,67,2,225,3
519,-0.01083404521313263,511.2,34,71,2,225,3
506,-0.011333733263882631,509.8,34,71,1,225,3
524,0.010556168903487562,513.0,34,69,2,225,3
519,0.015556183284022801,516.0,34,69,2,225,3
520,0.021332970756759276,517.6,34,69,1,225,3
541,0.040669108672543926,522.0,34,68,3,225,3
527,0.05500375074392806,526.2,34,68,1,225,3
520,0.03916966589242971,525.4,34,69,3,226,3
515,0.029170050612092345,524.6,34,69,2,225,3
526,0.015834669294584124,525.8,34,69,1,225,3
531,-0.010000842791294267,523.8,34,69,3,225,3
540,0.00416693077337464,526.4,34,69,1,226,3
540,0.024169351787485936,530.4,34,69,3,225,3
519,0.014999920567297622,531.2,34,69,2,225,3
531,0.023333975116403213,532.2,34,70,1,226,3
484,-0.0012245595630958994,522.8,34,76,0,225,1
497,-0.005400308845492316,514.2,33,74,0,226,1
478,-0.009245898118936814,501.8,33,75,0,225,1
482,-0.011887544047358848,494.4,33,75,2,225,1
475,-0.06600488309984624,483.2,33,76,0,224,1
461,-0.053943085738134604,478.6,33,77,0,225,1
453,-0.07619587977663037,469.8,33,77,1,225,1
452,-0.05518775862902509,464.6,33,77,0,225,1
435,-0.051855117894979846,455.2,33,77,0,224,1
439,-0.07286223984143733,448.0,33,76,2,225,1
446,-0.05904995358218311,445.0,33,79,1,225,1
446,-0.07000674663235099,443.6,33,79,0,224,1
428,-0.04555786360627558,438.8,33,80,0,225,1
415,-0.036667928547045286,434.8,33,80,0,225,1
423,-0.04466907866468485,431.6,33,80,0,225,1
424,-0.05466785313638166,427.2,33,80,0,224,1
418,-0.05733544810253925,421.6,33,80,0,224,1
412,-0.054669293444007616,418.4,33,80,0,224,1
408,-0.034764812296095626,417.0,33,80,0,224,1
407,-0.031907182916916264,413.8,33,80,0,225,1
409,-0.029905066376636202,410.8,33,80,0,225,1
404,-0.028891452756333345,408.0,33,80,0,224,1
397,-0.05000210602014367,405.0,33,80,0,224,1
394,-0.04833533635592081,402.2,33,80,0,225,1
397,-0.0443844592268312,400.2,33,80,0,224,1
399,-0.04079734983857648,398.2,33,80,0,224,1
397,-0.03416805191076446,396.8,33,80,0,225,1
396,-0.023335398538892358,396.6,33,80,0,224,1
406,-0.00500041659170091,399.0,33,80,0,224,1
399,0.005004903959157057,399.4,33,80,0,224,1
399,0.010834312996106732,399.4,33,80,0,224,1
400,0.01416751273475881,400.0,33,80,0,224,1
399,0.006667099371489121,400.6,33,80,0,224,1
407,0.004666651297725968,400.8,33,80,0,224,1
401,0.006000306426438256,401.2,33,80,0,224,1
391,-0.0013333464634386167,399.6,33,80,0,224,1
400,-0.003333259941763332,399.6,33,80,0,224,1
391,-0.009334595244717244,398.0,33,80,0,224,1
391,-0.013334056681560694,394.8,33,80,0,224,1
493,0.0012593337061103356,413.2,36,76,0,224,5
503,0.003315120448345231,435.6,36,76,0,224,5
503,0.005389210194722787,456.2,36,78,2,224,5
508,0.007985409184637058,479.6,36,77,0,224,5
502,0.2953571531400573,501.8,36,76,1,225,5
490,0.2733496498668307,501.2,36,76,0,224,5
488,0.17500435236489917,498.2,36,75,2,224,5
493,0.06917135162510704,496.2,36,75,1,224,5
497,-0.03250263160664229,494.0,36,76,0,224,5
491,-0.03910344484516664,491.8,36,76,0,224,5
498,-0.020001169332679557,493.4,36,76,0,224,5
492,-0.008333662322567936,494.2,36,77,0,224,5
487,-0.004166983911706035,493.0,35,77,2,223,5
495,0.003339043225414012,492.6,36,76,0,223,5
484,-0.0061104189919364196,491.2,36,76,0,223,5
462,-0.02428155180135183,484.0,35,76,2,223,5
466,-0.0337913752576419,478.8,36,77,2,223,5
477,-0.03761391053271577,476.8,36,78,1,223,5
476,-0.060667154205849394,473.0,36,76,2,224,5
490,-0.04084209238913992,474.2,36,77,1,224,5
493,0.006673686411039177,480.4,36,77,0,224,5
500,0.04335238958602022,487.2,36,76,0,224,5
501,0.0633525720978476,492.0,36,76,0,224,5
508,0.08068578169357876,498.4,36,77,0,224,5
513,0.07533612108267938,503.0,36,77,0,224,5
496,0.04555760954842658,503.6,36,77,2,224,5
524,0.04555560301341179,508.4,36,77,1,225,5
515,0.035557926689307205,511.2,36,76,0,224,5
517,0.023810596579273147,513.0,36,77,0,224,5
513,0.02611292802647173,513.0,36,77,0,223,5
527,0.03600228670339259,519.2,36,77,0,224,5
527,0.028668885689936273,519.8,36,76,1,224,5
512,0.02583739782899221,519.2,36,75,2,224,5
509,0.01916784358628241,517.6,36,76,1,224,5
525,0.00333383834395775,520.0,36,76,0,223,5
517,-0.00750053763518023,518.0,36,76,0,224,5
514,-0.015834035051006026,515.4,36,76,0,224,5
501,-0.012222885841913505,513.2,36,76,0,224,5
510,-0.018334666745370893,513.4,36,76,0,224,5
503,-0.021429926936097774,509.0,36,76,0,224,5
491,-0.027620560863580296,503.8,36,75,0,224,5
489,-0.048002778366681584,498.8,36,76,1,224,5
493,-0.05400230224887673,497.2,36,75,0,225,5
493,-0.06333640409827428,493.8,36,75,2,224,5
476,-0.042780582549684344,488.4,36,74,0,224,5
366,-0.0009656871673267725,463.4,34,79,1,224,1
369,-0.0015715991221191144,439.4,34,79,0,224,1
373,-0.00213172013299831,415.4,34,79,0,224,1
374,-0.0026363226195168284,391.6,34,80,0,224,1
373,-0.22002094773640707,371.0,34,80,0,224,1
381,-0.21802330299537956,374.0,34,81,0,224,1
386,-0.126673555589842,377.4,34,80,0,224,1
376,-0.03778060488751579,378.0,34,81,0,224,1
383,0.024445805910959722,379.8,34,82,0,224,1
373,0.016112643250702476,379.8,34,82,0,224,1
377,0.00380969843291655,379.0,34,83,0,224,1
376,-0.0023810876357642586,377.0,34,83,1,225,1
390,0.0,379.8,34,83,1,225,1
377,-0.002500133018567282,378.6,34,84,3,225,1
401,0.010833980595661203,384.2,34,85,0,225,1
389,0.02285827582648573,386.6,34,84,0,224,1
391,0.020416896252887604,389.6,34,83,0,224,1
395,0.022223603821136174,390.6,34,83,0,224,1
393,0.01777721209030254,393.8,34,83,0,225,1
395,0.011111842363505948,392.6,34,85,0,224,1
389,0.007143572060613811,392.6,34,85,0,225,1
382,0.0005555659026730506,390.8,34,87,0,224,1
380,-0.01667035951782865,387.8,34,87,0,225,1
379,-0.025334803418586176,385.0,34,88,0,225,1
384,-0.027223232400226217,382.8,34,88,0,225,1
382,-0.019585135550405686,381.4,34,87,0,225,1
384,-0.014286473600041425,381.8,34,85,0,225,1
390,-0.002857253951545051,383.8,34,85,1,225,1
387,0.006190870621297495,385.4,34,90,0,225,1
387,0.01277824614580011,386.0,34,91,0,224,1
378,0.008095755663428123,385.2,34,89,0,224,1
389,0.0036366006044053056,386.2,34,90,0,224,1
384,-0.0006667022763833938,385.0,34,94,0,224,1
434,0.0012281445667614596,394.4,34,105,0,224,2
429,0.0025959980903404968,402.8,34,109,0,224,2
435,0.004281597567340099,414.2,33,110,0,224,2
426,0.005545797540243762,421.6,33,100,0,224,2
417,0.11266918582508886,428.2,33,97,0,224,2
416,0.060571081486548,424.6,33,111,0,224,2
421,0.0244454771466363,423.0,33,112,0,224,2
426,-0.0013334154084181313,421.2,33,117,0,224,2
423,-0.021112570765680603,420.6,33,115,0,224,2
406,-0.009394454099434827,418.4,33,162,0,224,2
424,-0.0041670261067806285,420.0,33,137,0,224,2
415,-0.0033334895037152373,418.8,33,131,0,224,2
422,-0.003939640307748798,418.0,33,127,0,224,2
423,-0.0011111836561716573,418.0,33,126,0,224,2
424,0.005333465668465083,421.6,33,130,0,224,2
413,0.0020001326680760385,419.4,33,139,0,224,2
413,0.002777935928574024,419.0,33,148,0,224,2
420,0.002000071464549018,418.6,33,148,0,224,2
419,-0.012667676171643065,417.8,33,149,0,225,2
411,-0.014000594876451831,415.2,33,143,2,223,2
419,-0.010834149075211042,416.4,33,145,1,224,2
415,-0.0075005703704166034,416.8,33,143,2,224,2
422,-0.0025000508860177784,417.2,33,140,1,224,2
433,0.016001090162163948,420.0,33,140,2,224,2
422,0.019334634431338725,422.2,33,138,2,224,2
426,0.018890161640508007,423.6,33,136,1,224,2
412,0.016112141661125685,423.0,33,141,0,223,2
419,0.005709488976874515,422.4,33,151,0,223,2
420,-0.005713327471240309,419.8,33,153,0,223,2
416,-0.013886075880353692,418.6,33,155,0,223,2
432,-0.0076180560133321485,419.8,33,141,0,223,2
421,-0.0026695677749742183,421.6,33,147,0,223,2
404,-0.004001382469344558,418.6,33,150,0,223,2
412,-0.004445774982846342,417.0,33,147,0,223,2
405,-0.013889375171276218,414.8,33,151,0,224,2
411,-0.030555533214867998,410.6,33,148,0,223,2
410,-0.028327410755150353,408.4,33,143,0,223,2
410,-0.024660304016796458,409.6,33,140,0,224,2
396,-0.03499802173432058,406.4,33,140,0,223,2
460,0.0005151857281218963,417.4,31,108,0,224,1
437,0.001070961729739709,422.6,31,110,0,224,1
441,0.0014480603457407192,428.8,31,109,0,225,1
433,0.0020363363682169853,433.4,31,107,0,224,1
440,0.05905114222265486,442.2,31,105,0,224,1
421,0.03277971955273894,434.4,31,110,0,224,1
437,0.015556786622815559,434.4,31,108,0,224,3
435,-0.0005556175870007384,433.2,31,108,0,224,3
445,-0.02750153023820125,435.6,31,107,0,225,3
